id,num_of_passes,diffTime,average
1361,100,3060,3093
1362,100,3106,3093
1363,100,3045,3093
1364,100,3121,3093
1365,100,3075,3093
1366,100,3120,3093
1367,100,3076,3093
1368,100,3045,3093
1369,100,3061,3093
1370,100,3120,3093
1371,100,3045,3093
1372,100,3076,3093
1373,100,3120,3093
1374,100,3061,3093
1375,100,3135,3093
1376,100,3105,3093
1377,100,3061,3093
1378,100,3075,3093
1379,100,3061,3093
1380,100,3045,3093
1381,100,3090,3093
1382,100,3076,3093
1383,100,3060,3093
1384,100,3076,3093
1385,100,3060,3093
1386,100,3060,3093
1387,100,3090,3093
1388,100,3060,3093
1389,100,3121,3093
1390,100,3030,3093
1391,100,3090,3093
1392,100,3105,3093
1393,100,3045,3093
1394,100,3091,3093
1395,100,3075,3093
1396,100,3151,3093
1397,100,3105,3093
1398,100,3075,3093
1399,100,3076,3093
1400,100,3060,3093
1401,100,3076,3093
1402,100,3090,3093
1403,100,3045,3093
1404,100,3061,3093
1405,100,3075,3093
1406,100,3091,3093
1407,100,3060,3093
1408,100,3105,3093
1409,100,3061,3093
1410,100,3105,3093
1411,100,3061,3093
1412,100,3045,3093
1413,100,3120,3093
1414,100,3046,3093
1415,100,3135,3093
1416,100,3046,3093
1417,100,3135,3093
1418,100,3120,3093
1419,100,3031,3093
1420,100,3060,3093
1421,100,3076,3093
1422,100,3120,3093
1423,100,3090,3093
1424,100,3090,3093
1425,100,3015,3093
1426,100,3076,3093
1427,100,3090,3093
1428,100,3060,3093
1429,100,3075,3092
1430,100,3090,3092
1431,100,3106,3093
1432,100,3060,3092
1433,100,3046,3092
1434,100,3075,3092
1435,100,3120,3092
1436,100,3046,3092
1437,100,3075,3092
1438,100,3196,3092
1439,100,3105,3092
1440,100,3075,3092
1441,100,3106,3092
1442,100,3060,3092
1443,100,3151,3093
1444,100,3255,3093
1445,100,3075,3093
1446,100,3091,3093
1447,100,3120,3093
1448,100,3106,3093
1449,100,3060,3093
1450,100,3045,3093
1451,100,3076,3093
1452,100,3075,3093
1453,100,3046,3093
1454,100,3075,3093
1455,100,3060,3092
1456,100,3090,3092
1457,100,3105,3092
1458,100,3061,3092
1459,100,3135,3092
1460,100,3105,3093
1461,100,3090,3092
1462,100,3105,3093
1463,100,3031,3092
1464,100,3060,3092
1465,100,3061,3092
1466,100,3060,3092
1467,100,3105,3092
1468,100,3091,3092
1469,100,3045,3092
1470,100,3061,3092
1471,100,3075,3092
1472,100,3030,3092
1473,100,3061,3092
1474,100,3135,3092
1475,100,3046,3092
1476,100,3060,3092
1477,100,3060,3092
1478,100,3091,3092
1479,100,3165,3092
1480,100,3121,3092
1481,100,3105,3092
1482,100,3105,3092
1483,100,3076,3092
1484,100,3060,3092
1485,100,3061,3092
1486,100,3105,3092
1487,100,3075,3092
1488,100,3031,3092
1489,100,3075,3092
1490,100,3061,3092
1491,100,3060,3092
1492,100,3045,3092
1493,100,3076,3092
1494,100,3075,3092
1495,100,3106,3092
1496,100,3045,3092
1497,100,3075,3092
1498,100,3090,3092
1499,100,3045,3092
1500,100,3106,3092
1501,100,3120,3092
1502,100,3075,3092
1503,100,3075,3092
1504,100,3060,3092
1505,100,3076,3092
1506,100,3045,3092
1507,100,3091,3092
1508,100,3105,3092
1509,100,3060,3092
1510,100,3061,3092
1511,100,3075,3092
1512,100,3061,3092
1513,100,3045,3092
1514,100,3090,3092
1515,100,3061,3092
1516,100,3075,3092
1517,100,3076,3092
1518,100,3030,3092
1519,100,3075,3092
1520,100,3091,3092
1521,100,3045,3092
1522,100,3091,3092
1523,100,3060,3092
1524,100,3060,3092
1525,100,3046,3092
1526,100,3060,3092
1527,100,3046,3092
1528,100,3045,3092
1529,100,3045,3092
1530,100,3061,3092
1531,100,3120,3092
1532,100,3121,3092
1533,100,3075,3092
1534,100,3045,3092
1535,100,3091,3092
1536,100,3105,3092
1537,100,3016,3091
1538,100,3060,3091
1539,100,3075,3091
1540,100,3090,3091
1541,100,3090,3091
1542,100,3076,3091
1543,100,3060,3091
1544,100,3075,3091
1545,100,3030,3091
1546,100,3105,3091
1547,100,3076,3091
1548,100,3090,3091
1549,100,3061,3091
1550,100,3075,3091
1551,100,3045,3091
1552,100,3106,3091
1553,100,3105,3091
1554,100,3046,3091
1555,100,3075,3091
1556,100,3090,3091
1557,100,3031,3091
1558,100,3075,3091
1559,100,3046,3091
1560,100,3060,3091
1561,100,3060,3091
1562,100,3076,3091
1563,100,3090,3091
1564,100,3106,3091
1565,100,3090,3091
1566,100,3075,3091
1567,100,3061,3091
1568,100,3060,3091
1569,100,3136,3091
1570,100,3060,3091
1571,100,3060,3091
1572,100,3106,3091
1573,100,3075,3091
1574,100,3061,3091
1575,100,3120,3091
1576,100,3075,3091
1577,100,3090,3091
1578,100,3075,3091
1579,100,3091,3091
1580,100,3060,3091
1581,100,3060,3091
1582,100,3075,3091
1583,100,3075,3091
1584,100,3076,3091
1585,100,3135,3091
1586,100,3091,3091
1587,100,3060,3091
1588,100,3060,3091
1589,100,3091,3091
1590,100,3105,3091
1591,100,3091,3091
1592,100,3030,3091
1593,100,3060,3091
1594,100,3076,3091
1595,100,3045,3091
1596,100,3061,3091
1597,100,3060,3091
1598,100,3075,3091
1599,100,3076,3091
1600,100,3060,3091
1601,100,3106,3091
1602,100,3090,3091
1603,100,3075,3091
1604,100,3061,3091
1605,100,3045,3091
1606,100,3106,3091
1607,100,3090,3091
1608,100,3045,3091
1609,100,3061,3091
1610,100,3090,3091
1611,100,3061,3091
1612,100,3060,3091
1613,100,3045,3091
1614,100,3076,3091
1615,100,3075,3091
1616,100,3046,3091
1617,100,3075,3091
1618,100,3090,3091
1619,100,3090,3091
1620,100,3120,3091
1621,100,3091,3091
1622,100,3060,3091
1623,100,3075,3091
1624,100,3105,3091
1625,100,3075,3091
1626,100,3076,3091
1627,100,3120,3091
1628,100,3106,3091
1629,100,3060,3091
1630,100,3060,3091
1631,100,3046,3091
1632,100,3090,3091
1633,100,3046,3091
1634,100,3060,3091
1635,100,3060,3090
1636,100,3076,3090
1637,100,3060,3090
1638,100,3076,3090
1639,100,3075,3090
1640,100,3060,3090
1641,100,3091,3090
1642,100,3075,3090
1643,100,3061,3090
1644,100,3135,3090
1645,100,3060,3090
1646,100,3061,3090
1647,100,3060,3090
1648,100,3046,3090
1649,100,3150,3090
1650,100,3045,3090
1651,100,3061,3090
1652,100,3060,3090
1653,100,3061,3090
1654,100,3060,3090
1655,100,3030,3090
1656,100,3091,3090
1657,100,3075,3090
1658,100,3091,3090
1659,100,3090,3090
1660,100,3075,3090
1661,100,3060,3090
1662,100,3090,3090
1663,100,3091,3090
1664,100,3105,3090
1665,100,3075,3090
1666,100,3090,3090
1667,100,3045,3090
1668,100,3091,3090
1669,100,3135,3090
1670,100,3196,3090
1671,100,3060,3090
1672,100,3045,3090
1673,100,3076,3090
1674,100,3060,3090
1675,100,3061,3090
1676,100,3075,3090
1677,100,3090,3090
1678,100,3091,3090
1679,100,3120,3090
1680,100,3046,3090
1681,100,3030,3090
1682,100,3075,3090
1683,100,3091,3090
1684,100,3045,3090
1685,100,3091,3090
1686,100,3105,3090
1687,100,3045,3090
1688,100,3046,3090
1689,100,3090,3090
1690,100,3061,3090
1691,100,3105,3090
1692,100,3090,3090
1693,100,3106,3090
1694,100,3105,3090
1695,100,3091,3090
1696,100,3075,3090
1697,100,3030,3090
1698,100,3090,3090
1699,100,3075,3090
1700,100,3061,3090
1701,100,3045,3090
1702,100,3090,3090
1703,100,3075,3090
1704,100,3060,3090
1705,100,3031,3090
1706,100,3045,3090
1707,100,3046,3090
1708,100,3105,3090
1709,100,3045,3090
1710,100,3106,3090
1711,100,3090,3090
1712,100,3166,3090
1713,100,3120,3090
1714,100,3060,3090
1715,100,3106,3090
1716,100,3075,3090
1717,100,3061,3090
1718,100,3075,3090
1719,100,3090,3090
1720,100,3076,3090
1721,100,3075,3090
1722,100,3061,3090
1723,100,3075,3090
1724,100,3090,3090
1725,100,3046,3090
1726,100,3090,3090
1727,100,3091,3090
1728,100,3120,3090
1729,100,3075,3090
1730,100,3091,3090
1731,100,3060,3090
1732,100,3061,3090
1733,100,3105,3090
1734,100,3090,3090
1735,100,3045,3090
1736,100,3060,3090
1737,100,3076,3090
1738,100,3090,3090
1739,100,3045,3090
1740,100,3075,3090
1741,100,3075,3090
1742,100,3046,3090
1743,100,3105,3090
1744,100,3046,3090
1745,100,3075,3090
1746,100,3045,3090
1747,100,3136,3090
1748,100,3045,3090
1749,100,3061,3090
1750,100,3075,3090
1751,100,3060,3090
1752,100,3046,3090
1753,100,3135,3090
1754,100,3091,3090
1755,100,3060,3090
1756,100,3090,3090
1757,100,3076,3090
1758,100,3075,3090
1759,100,3046,3089
1760,100,3060,3089
1761,100,3165,3090
1762,100,3106,3090
1763,100,3045,3089
1764,100,3076,3089
1765,100,3030,3089
1766,100,3045,3089
1767,100,3106,3089
1768,100,3060,3089
1769,100,3091,3089
1770,100,3090,3089
1771,100,3105,3089
1772,100,3046,3089
1773,100,3045,3089
1774,100,3046,3089
1775,100,3120,3089
1776,100,3120,3089
1777,100,3060,3089
1778,100,3060,3089
1779,100,3076,3089
1780,100,3075,3089
1781,100,3045,3089
1782,100,3075,3089
1783,100,3075,3089
1784,100,3046,3089
1785,100,3060,3089
1786,100,3136,3089
1787,100,3090,3089
1788,100,3075,3089
1789,100,3046,3089
1790,100,3060,3089
1791,100,3121,3089
1792,100,3075,3089
1793,100,3090,3089
1794,100,3061,3089
1795,100,3090,3089
1796,100,3106,3089
1797,100,3075,3089
1798,100,3045,3089
1799,100,3106,3089
1800,100,3045,3089
1801,100,3076,3089
1802,100,3060,3089
1803,100,3090,3089
1804,100,3076,3089
1805,100,3075,3089
1806,100,3031,3089
1807,100,3090,3089
1808,100,3060,3089
1809,100,3076,3089
1810,100,3075,3089
1811,100,3091,3089
1812,100,3090,3089
1813,100,3075,3089
1814,100,3060,3089
1815,100,3075,3089
1816,100,3076,3089
1817,100,3120,3089
1818,100,3105,3089
1819,100,3090,3089
1820,100,3090,3089
1821,100,3121,3089
1822,100,3075,3089
1823,100,3031,3089
1824,100,3090,3089
1825,100,3030,3089
1826,100,3046,3089
1827,100,3075,3089
1828,100,3106,3089
1829,100,3090,3089
1830,100,3060,3089
1831,100,3061,3089
1832,100,3075,3089
1833,100,3061,3089
1834,100,3105,3089
1835,100,3060,3089
1836,100,3106,3089
1837,100,3090,3089
1838,100,3121,3089
1839,100,3045,3089
1840,100,3075,3089
1841,100,3061,3089
1842,100,3060,3089
1843,100,3061,3089
1844,100,3090,3089
1845,100,3090,3089
1846,100,3091,3089
1847,100,3075,3089
1848,100,3076,3089
1849,100,3060,3089
1850,100,3045,3089
1851,100,3076,3089
1852,100,3060,3089
1853,100,3106,3089
1854,100,3075,3089
1855,100,3090,3089
1856,100,3060,3089
1857,100,3045,3089
1858,100,3076,3089
1859,100,3165,3089
1860,100,3075,3089
1861,100,3060,3089
1862,100,3075,3089
1863,100,3076,3089
1864,100,3090,3089
1865,100,3061,3089
1866,100,3060,3089
1867,100,3105,3089
1868,100,3091,3089
1869,100,3075,3089
1870,100,3106,3089
1871,100,3075,3089
1872,100,3090,3089
1873,100,3076,3089
1874,100,3060,3089
1875,100,3061,3089
1876,100,3060,3089
1877,100,3045,3089
1878,100,3106,3089
1879,100,3105,3089
1880,100,3166,3089
1881,100,3135,3089
1882,100,3045,3089
1883,100,3046,3089
1884,100,3075,3089
1885,100,3046,3089
1886,100,3060,3089
1887,100,3060,3089
1888,100,3076,3089
1889,100,3060,3089
1890,100,3061,3089
1891,100,3075,3089
1892,100,3060,3089
1893,100,3090,3089
1894,100,3120,3089
1895,100,3061,3089
1896,100,3120,3089
1897,100,3090,3089
1898,100,3045,3089
1899,100,3075,3089
1900,100,3091,3089
1901,100,3120,3089
1902,100,3136,3089
1903,100,3090,3089
1904,100,3060,3089
1905,100,3076,3089
1906,100,3045,3089
1907,100,3076,3089
1908,100,3060,3089
1909,100,3060,3089
1910,100,3091,3089
1911,100,3075,3089
1912,100,3091,3089
1913,100,3105,3089
1914,100,3045,3088
1915,100,3061,3088
1916,100,3075,3088
1917,100,3031,3088
1918,100,3045,3088
1919,100,3075,3088
1920,100,3046,3088
1921,100,3120,3088
1922,100,3106,3088
1923,100,3060,3088
1924,100,3060,3088
1925,100,3046,3088
1926,100,3060,3088
1927,100,3136,3088
1928,100,3060,3088
1929,100,3090,3088
1930,100,3076,3088
1931,100,3045,3088
1932,100,3046,3088
1933,100,3060,3088
1934,100,3060,3088
1935,100,3090,3088
1936,100,3060,3088
1937,100,3091,3088
1938,100,3075,3088
1939,100,3090,3088
1940,100,3060,3088
1941,100,3045,3088
1942,100,3091,3088
1943,100,3105,3088
1944,100,3121,3088
1945,100,3060,3088
1946,100,3090,3088
1947,100,3046,3088
1948,100,3045,3088
1949,100,3076,3088
1950,100,3015,3088
1951,100,3060,3088
1952,100,3061,3088
1953,100,3090,3088
1954,100,3106,3088
1955,100,3045,3088
1956,100,3075,3088
1957,100,3061,3088
1958,100,3060,3088
1959,100,3076,3088
1960,100,3090,3088
1961,100,3030,3088
1962,100,3091,3088
1963,100,3120,3088
1964,100,3076,3088
1965,100,3090,3088
1966,100,3060,3088
1967,100,3046,3088
1968,100,3045,3088
1969,100,3061,3088
1970,100,3090,3088
1971,100,3090,3088
1972,100,3091,3088
1973,100,3060,3088
1974,100,3031,3088
1975,100,3076,3088
1976,100,3059,3088
1977,100,3075,3088
1978,100,3075,3088
1979,100,3076,3088
1980,100,3045,3088
1981,100,3030,3088
1982,100,3045,3088
1983,100,3030,3088
1984,100,3076,3088
1985,100,3090,3088
1986,100,3151,3088
1987,100,3150,3088
1988,100,3090,3088
1989,100,3076,3088
1990,100,3075,3088
1991,100,3106,3088
1992,100,3045,3088
1993,100,3105,3088
1994,100,3046,3088
1995,100,3075,3088
1996,100,3061,3088
1997,100,3090,3088
1998,100,3075,3088
1999,100,3016,3088
2000,100,3060,3088
2001,100,3106,3088
2002,100,3075,3088
2003,100,3090,3088
2004,100,3181,3088
2005,100,3120,3088
2006,100,3106,3088
2007,100,3090,3088
2008,100,3105,3088
2009,100,3046,3088
2010,100,3045,3088
2011,100,3106,3088
2012,100,3120,3088
2013,100,3075,3088
2014,100,3105,3088
2015,100,3075,3088
2016,100,3076,3088
2017,100,3045,3088
2018,100,3060,3088
2019,100,3030,3088
2020,100,3090,3088
2021,100,3091,3088
2022,100,3060,3088
2023,100,3061,3088
2024,100,3060,3088
2025,100,3060,3088
2026,100,3151,3088
2027,100,3120,3088
2028,100,3166,3088
2029,100,3150,3088
2030,100,3090,3088
2031,100,3121,3088
2032,100,3105,3088
2033,100,3076,3088
2034,100,3075,3088
2035,100,3120,3088
2036,100,3106,3088
2037,100,3090,3088
2038,100,3091,3088
2039,100,3150,3088
2040,100,3090,3088
2041,100,3136,3088
2042,100,3060,3088
2043,100,3061,3088
2044,100,3135,3088
2045,100,3075,3088
2046,100,3075,3088
2047,100,3105,3088
2048,100,3136,3088
2049,100,3120,3088
2050,100,3136,3088
2051,100,3060,3088
2052,100,3045,3088
2053,100,3106,3088
2054,100,3045,3088
2055,100,3106,3088
2056,100,3120,3088
2057,100,3090,3088
2058,100,3091,3088
2059,100,3075,3088
2060,100,3061,3088
2061,100,3105,3088
2062,100,3060,3088
2063,100,3076,3088
2064,100,3105,3088
2065,100,3106,3088
2066,100,3120,3088
2067,100,3105,3088
2068,100,3136,3088
2069,100,3105,3088
2070,100,3166,3088
2071,100,3105,3088
2072,100,3105,3088
2073,100,3046,3088
2074,100,3075,3088
2075,100,3076,3088
2076,100,3075,3088
2077,100,3060,3088
2078,100,3075,3088
2079,100,3090,3088
2080,100,3046,3088
2081,100,3105,3088
2082,100,3090,3088
2083,100,3150,3088
2084,100,3075,3088
2085,100,3121,3088
2086,100,3045,3088
2087,100,3046,3088
2088,100,3120,3088
2089,100,3105,3088
2090,100,3091,3088
2091,100,3150,3088
2092,100,3076,3088
2093,100,3090,3088
2094,100,3045,3088
2095,100,3046,3088
2096,100,3075,3088
2097,100,3076,3088
2098,100,3120,3088
2099,100,3075,3088
2100,100,3091,3088
2101,100,3090,3088
2102,100,3121,3088
2103,100,3090,3088
2104,100,3030,3088
2105,100,3106,3088
2106,100,3105,3088
2107,100,3106,3088
2108,100,3105,3088
2109,100,3120,3088
2110,100,3090,3088
2111,100,3090,3088
2112,100,3076,3088
2113,100,3075,3088
2114,100,3075,3088
2115,100,3090,3088
2116,100,3045,3088
2117,100,3136,3088
2118,100,3075,3088
2119,100,3121,3088
2120,100,3090,3088
2121,100,3105,3088
2122,100,3181,3088
2123,100,3090,3088
2124,100,3106,3088
2125,100,3060,3088
2126,100,3090,3088
2127,100,3091,3088
2128,100,3120,3088
2129,100,3046,3088
2130,100,3060,3088
2131,100,3105,3088
2132,100,3076,3088
2133,100,3165,3088
2134,100,3136,3088
2135,100,3090,3088
2136,100,3120,3088
2137,100,3136,3088
2138,100,3075,3088
2139,100,3046,3088
2140,100,3135,3088
2141,100,3075,3088
2142,100,3120,3088
2143,100,3105,3088
2144,100,3091,3088
2145,100,3105,3088
2146,100,3090,3088
2147,100,3120,3088
2148,100,3075,3088
2149,100,3076,3088
2150,100,3105,3088
2151,100,3076,3088
2152,100,3180,3088
2153,100,3135,3088
2154,100,3196,3088
2155,100,3120,3088
2156,100,3121,3088
2157,100,3075,3088
2158,100,3060,3088
2159,100,3106,3088
2160,100,3105,3088
2161,100,3166,3088
2162,100,3090,3088
2163,100,3075,3088
2164,100,3061,3088
2165,100,3090,3088
2166,100,3076,3088
2167,100,3075,3088
2168,100,3120,3088
2169,100,3091,3088
2170,100,3120,3088
2171,100,3151,3088
2172,100,3120,3088
2173,100,3090,3088
2174,100,3090,3088
2175,100,3195,3088
2176,100,3091,3088
2177,100,3060,3088
2178,100,3106,3088
2179,100,3060,3088
2180,100,3150,3088
2181,100,3106,3088
2182,100,3105,3088
2183,100,3046,3088
2184,100,3075,3088
2185,100,3120,3088
2186,100,3091,3088
2187,100,3090,3088
2188,100,3151,3088
2189,100,3090,3088
2190,100,3105,3088
2191,100,3166,3088
2192,100,3045,3088
2193,100,3076,3088
2194,100,3075,3088
2195,100,3135,3088
2196,100,3121,3088
2197,100,3075,3088
2198,100,3076,3088
2199,100,3135,3088
2200,100,3090,3088
2201,100,3090,3088
2202,100,3075,3088
2203,100,3091,3088
2204,100,3075,3088
2205,100,3075,3088
2206,100,3120,3088
2207,100,3075,3088
2208,100,3061,3088
2209,100,3090,3088
2210,100,3106,3088
2211,100,3075,3088
2212,100,3060,3088
2213,100,3151,3088
2214,100,3120,3088
2215,100,3091,3088
2216,100,3105,3088
2217,100,3090,3088
2218,100,3151,3089
2219,100,3120,3089
2220,100,3076,3089
2221,100,3075,3089
2222,100,3120,3089
2223,100,3136,3089
2224,100,3060,3089
2225,100,3091,3089
2226,100,3120,3089
2227,100,3105,3089
2228,100,3076,3089
2229,100,3090,3089
2230,100,3121,3089
2231,100,3105,3089
2232,100,3120,3089
2233,100,3060,3089
2234,100,3075,3089
2235,100,3061,3089
2236,100,3060,3089
2237,100,3090,3089
2238,100,3105,3089
2239,100,3105,3089
2240,100,3091,3089
2241,100,3090,3089
2242,100,3136,3089
2243,100,3090,3089
2244,100,3090,3089
2245,100,3076,3089
2246,100,3045,3089
2247,100,3106,3089
2248,100,3105,3089
2249,100,3090,3089
2250,100,3076,3089
2251,100,3075,3089
2252,100,3076,3089
2253,100,3045,3089
2254,100,3045,3089
2255,100,3076,3089
2256,100,3090,3089
2257,100,3136,3089
2258,100,3135,3089
2259,100,3210,3089
2260,100,3076,3089
2261,100,3105,3089
2262,100,3046,3089
2263,100,3090,3089
2264,100,3060,3089
2265,100,3060,3089
2266,100,3105,3089
2267,100,3121,3089
2268,100,3075,3089
2269,100,3060,3089
2270,100,3075,3089
2271,100,3075,3089
2272,100,3091,3089
2273,100,3135,3089
2274,100,3121,3089
2275,100,3120,3089
2276,100,3090,3089
2277,100,3136,3089
2278,100,3120,3089
2279,100,3091,3089
2280,100,3105,3089
2281,100,3075,3089
2282,100,3091,3089
2283,100,3105,3089
2284,100,3076,3089
2285,100,3150,3089
2286,100,3105,3089
2287,100,3106,3089
2288,100,3135,3089
2289,100,3076,3089
2290,100,3135,3089
2291,100,3090,3089
2292,100,3091,3089
2293,100,3075,3089
2294,100,3136,3089
2295,100,3090,3089
2296,100,3135,3089
2297,100,3090,3089
2298,100,3105,3089
2299,100,3091,3089
2300,100,3090,3089
2301,100,3106,3089
2302,100,3195,3089
2303,100,3120,3089
2304,100,3106,3089
2305,100,3120,3089
2306,100,3121,3089
2307,100,3105,3089
2308,100,3075,3089
2309,100,3046,3089
2310,100,3090,3089
2311,100,3076,3089
2312,100,3060,3089
2313,100,3105,3089
2314,100,3091,3089
2315,100,3135,3089
2316,100,3181,3089
2317,100,3045,3089
2318,100,3105,3089
2319,100,3061,3089
2320,100,3105,3089
2321,100,3121,3089
2322,100,3075,3089
2323,100,3120,3089
2324,100,3090,3089
2325,100,3090,3089
2326,100,3091,3089
2327,100,3120,3089
2328,100,3105,3089
2329,100,3240,3089
2330,100,3120,3089
2331,100,3106,3089
2332,100,3120,3089
2333,100,3076,3089
2334,100,3060,3089
2335,100,3075,3089
2336,100,3061,3089
2337,100,3135,3089
2338,100,3061,3089
2339,100,3075,3089
2340,100,3090,3089
2341,100,3121,3089
2342,100,3105,3089
2343,100,3061,3089
2344,100,3150,3089
2345,100,3060,3089
2346,100,3076,3089
2347,100,3105,3089
2348,100,3121,3089
2349,100,3060,3089
2350,100,3105,3089
2351,100,3076,3089
2352,100,3030,3089
2353,100,3121,3089
2354,100,3060,3089
2355,100,3090,3089
2356,100,3075,3089
2357,100,3045,3089
2358,100,3061,3089
2359,100,3075,3089
2360,100,3030,3089
2361,100,3090,3089
2362,100,3045,3089
2363,100,3121,3089
2364,100,3075,3089
2365,100,3046,3089
2366,100,3105,3089
2367,100,3075,3089
2368,100,3046,3089
2369,100,3060,3089
2370,100,3106,3089
2371,100,3090,3089
2372,100,3090,3089
2373,100,3091,3089
2374,100,3120,3089
2375,100,3121,3089
2376,100,3075,3089
2377,100,3060,3089
2378,100,3091,3089
2379,100,3060,3089
2380,100,3091,3089
2381,100,3120,3089
2382,100,3090,3089
2383,100,3091,3089
2384,100,3060,3089
2385,100,3166,3089
2386,100,3075,3089
2387,100,3045,3089
2388,100,3091,3089
2389,100,3105,3089
2390,100,3091,3089
2391,100,3135,3089
2392,100,3060,3089
2393,100,3090,3089
2394,100,3105,3089
2395,100,3046,3089
2396,100,3075,3089
2397,100,3060,3089
2398,100,3075,3089
2399,100,3045,3089
2400,100,3091,3089
2401,100,3060,3089
2402,100,3061,3089
2403,100,3030,3089
2404,100,3075,3089
2405,100,3121,3089
2406,100,3060,3089
2407,100,3091,3089
2408,100,3135,3089
2409,100,3075,3089
2410,100,3121,3089
2411,100,3255,3089
2412,100,3121,3089
2413,100,3135,3089
2414,100,3045,3089
2415,100,3106,3089
2416,100,3150,3089
2417,100,3151,3089
2418,100,3180,3089
2419,100,3135,3089
2420,100,3121,3089
2421,100,3105,3089
2422,100,3076,3089
2423,100,3105,3089
2424,100,3060,3089
2425,100,3105,3089
