id,num_of_passes,diffTime,average
1631,100,3091,3164
1632,100,3075,3164
1633,100,3181,3164
1634,100,3120,3164
1635,100,3150,3164
1636,100,3121,3164
1637,100,3075,3164
1638,100,3091,3164
1639,100,3120,3164
1640,100,3090,3164
1641,100,3136,3164
1642,100,3105,3164
1643,100,3166,3164
1644,100,3165,3164
1645,100,3150,3164
1646,100,3150,3164
1647,100,3180,3164
1648,100,3136,3164
1649,100,3150,3164
1650,100,3061,3164
1651,100,3120,3164
1652,100,3075,3164
1653,100,3016,3164
1654,100,3105,3164
1655,100,3091,3164
1656,100,3165,3164
1657,100,3165,3164
1658,100,3106,3164
1659,100,3135,3164
1660,100,3196,3164
1661,100,3120,3164
1662,100,3150,3164
1663,100,3136,3164
1664,100,3195,3164
1665,100,3151,3164
1666,100,3180,3164
1667,100,3165,3164
1668,100,3150,3164
1669,100,3120,3164
1670,100,3061,3164
1671,100,3045,3164
1672,100,3046,3163
1673,100,3090,3163
1674,100,3090,3163
1675,100,3106,3163
1676,100,3180,3163
1677,100,3196,3163
1678,100,3180,3163
1679,100,3165,3163
1680,100,3106,3163
1681,100,3165,3163
1682,100,3121,3163
1683,100,3135,3163
1684,100,3180,3163
1685,100,3166,3163
1686,100,3105,3163
1687,100,3106,3163
1688,100,3090,3163
1689,100,3090,3163
1690,100,3075,3163
1691,100,3090,3163
1692,100,3091,3163
1693,100,3105,3163
1694,100,3150,3163
1695,100,3135,3163
1696,100,3105,3163
1697,100,3196,3163
1698,100,3210,3163
1699,100,3136,3163
1700,100,3105,3163
1701,100,3165,3163
1702,100,3196,3163
1703,100,3120,3163
1704,100,3136,3163
1705,100,3135,3163
1706,100,3120,3163
1707,100,3091,3163
1708,100,3120,3163
1709,100,3076,3163
1710,100,3105,3163
1711,100,3135,3163
1712,100,3105,3163
1713,100,3105,3163
